id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-423400,2019-06-19,000001,Vente,62264,,,DERRIERE BUSAGNY,B026,95520,95476,Osny,95,,,95476000AK0194,,,,,,,,,,,,,0,,,,,T,terres,,,505,2.076572,49.056794
2019-423400,2019-06-19,000001,Vente,62264,,,DERRIERE BUSAGNY,B026,95520,95476,Osny,95,,,95476000AK0195,,,,,,,,,,,,,0,,,,,T,terres,,,6102,2.075956,49.057444
2019-423400,2019-06-19,000001,Vente,62264,,,DERRIERE BUSAGNY,B026,95520,95476,Osny,95,,,95476000AK0196,,,,,,,,,,,,,0,,,,,T,terres,,,720,2.07589,49.057738
2019-423400,2019-06-19,000001,Vente,62264,,,DERRIERE BUSAGNY,B026,95520,95476,Osny,95,,,95476000AK0198,,,,,,,,,,,,,0,,,,,T,terres,,,456,2.075709,49.05782
2019-423401,2019-06-13,000001,Vente,206000,4,,RUE DES CHARMILLES,0121,95610,95218,Éragny,95,,,95218000AD0050,,,1036,61.94,,,,,,,,,1,2,Appartement,61,3,,,,,,2.099713,49.033022
2019-423401,2019-06-13,000001,Vente,206000,4,,RUE DES CHARMILLES,0121,95610,95218,Éragny,95,,,95218000AD0050,,,1111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.099713,49.033022
2019-423402,2019-06-17,000001,Vente,395250,10,B,AV DE LA MUETTE,0720,95520,95476,Osny,95,,,95476000AS0492,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,802,2.03856,49.063413
2019-423402,2019-06-17,000001,Vente,395250,9001,F,RUE DE MARINES,0670,95520,95476,Osny,95,,,95476000AS0514,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,2453,2.039128,49.062862
2019-423403,2019-06-17,000001,Vente,119000,21,,RUE THIERS,1820,95300,95500,Pontoise,95,,,95500000AK0845,,,120,42.35,,,,,,,,,1,2,Appartement,42,1,,,,,,2.096007,49.04921
2019-423404,2019-06-20,000002,Vente,150000,,,LES PRES SOUS COCUS,B034,95760,95628,Valmondois,95,,,95628000AC0007,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,964,2.178116,49.108683
2019-423404,2019-06-20,000002,Vente,150000,,,LA NAZE NORD,B026,95760,95628,Valmondois,95,,,95628000AC0461,,,,,,,,,,,,,0,,,,,VE,vergers,,,594,,
2019-423405,2019-06-07,000001,Vente,325750,7,,RUE DE LA GRANDE PRAIRIE,0161,95590,95504,Presles,95,,,95504000AC0153,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,359,2.285731,49.110848
2019-423406,2019-06-17,000001,Vente,165000,2,C,RUE HENRI MATISSE,0865,95300,95500,Pontoise,95,,,95500000AX0222,,,97,70.36,,,,,,,,,1,2,Appartement,70,3,,,,,,2.089837,49.05677
2019-423406,2019-06-17,000001,Vente,165000,2,A,RUE HENRI MATISSE,0865,95300,95500,Pontoise,95,,,95500000AX0222,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.089837,49.05677
2019-423406,2019-06-17,000001,Vente,165000,2,A,RUE HENRI MATISSE,0865,95300,95500,Pontoise,95,,,95500000AX0222,,,136,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.089837,49.05677
2019-423407,2019-06-17,000001,Vente,13400,,,RUE DU MARECHAL FOCH,0220,95620,95480,Parmain,95,,,95480000AC0469,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,355,2.207192,49.114272
2019-423408,2019-06-18,000001,Vente,300000,43,,RUE DES GENEVRIERS,0644,95800,95127,Cergy,95,,,95127000DK0270,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,222,2.026017,49.051597
2019-423409,2019-06-18,000001,Vente,379000,1,,RUE BAILLET,0060,95000,95450,Neuville-sur-Oise,95,,,95450000AD0082,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,233,2.05908,49.015388
2019-423410,2019-06-18,000001,Vente,240000,8,,RUE DES PLANTS ORANGE,1353,95000,95127,Cergy,95,,,95127000BE0005,,,2270,97.43,,,,,,,,,1,1,Maison,90,5,,,,,,2.080243,49.030832
2019-423410,2019-06-18,000001,Vente,240000,9001,,RUE DES PLANTS ORANGE,1353,95000,95127,Cergy,95,,,95127000BE0005,,,531,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.080243,49.030832
2019-423411,2019-06-17,000001,Vente,220000,8,,RUE DES PINSONS,0410,95610,95218,Éragny,95,,,95218000BM0005,,,327,91.85,328,,329,,330,,331,,5,2,Appartement,94,5,,,,,,2.093705,49.019111
2019-423411,2019-06-17,000001,Vente,220000,8,,RUE DES PINSONS,0410,95610,95218,Éragny,95,,,95218000BM0005,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.093705,49.019111
2019-423411,2019-06-17,000001,Vente,220000,10,,RUE DES JONQUILLES,0850,95000,95127,Cergy,95,,,95127000AV0001,,,21,83.37,71,,,,,,,,2,1,Maison,75,4,,,,,,2.069395,49.03686
2019-423412,2019-06-17,000001,Vente,310200,36,,RUE DE LA TREILLE,0684,95490,95637,Vauréal,95,,,95637000EX0423,,,,,,,,,,,,,0,1,Maison,115,4,S,sols,,,271,2.019268,49.024768
2019-423413,2019-06-12,000001,Vente,95000,11,,AV DU GENERAL DE GAULLE,0310,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BK0036,,,2127,43.21,,,,,,,,,1,2,Appartement,43,2,,,,,,2.108319,49.043714
2019-423414,2019-06-11,000001,Vente,471000,260,,CHS JULES CESAR,0361,95650,95078,Boissy-l'Aillerie,95,,,950780000C0771,,,,,,,,,,,,,0,1,Maison,192,5,S,sols,,,801,2.034568,49.063063
2019-423414,2019-06-11,000001,Vente,471000,,,LA MUETTE,B025,95650,95078,Boissy-l'Aillerie,95,,,950780000C0772,,,,,,,,,,,,,0,,,,,S,sols,,,25,2.03473,49.063009
2019-423415,2019-06-20,000001,Vente,184000,55,,RUE PIERRE BROSSOLETTE,0250,95590,95504,Presles,95,,,95504000AB0050,,,1,52.91,,,,,,,,,1,2,Appartement,50,3,,,,,,2.280057,49.113607
2019-423416,2019-06-20,000001,Vente,3000,16,,RUE ERIC DE MARTIMPREY,0620,95300,95500,Pontoise,95,,,95500000BH0138,,,926,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.090608,49.046585
2019-423417,2019-06-14,000001,Vente,161620,59,,AV ROGER GUICHARD,0443,95610,95218,Éragny,95,,,95218000AE0057,,,64,38.12,,,,,,,,,1,2,Appartement,42,2,,,,,,2.099411,49.03138
2019-423417,2019-06-14,000001,Vente,161620,59,,AV ROGER GUICHARD,0443,95610,95218,Éragny,95,,,95218000AE0057,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.099411,49.03138
2019-423418,2019-06-14,000001,Vente,266000,13,,LA DANNE MAUVE,A356,95610,95218,Éragny,95,,,95218000AZ0257,,,22,95,,,,,,,,,1,1,Maison,85,4,,,,,,2.100723,49.023092
2019-423419,2019-05-20,000001,Echange,200000,1,,RUE DES CHARMILLES,0121,95610,95218,Éragny,95,,,95218000AD0309,,,2133,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.098348,49.032408
2019-423419,2019-05-20,000001,Echange,200000,1,,RUE DES CHARMILLES,0121,95610,95218,Éragny,95,,,95218000AD0309,,,2051,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.098348,49.032408
2019-423420,2019-06-20,000001,Vente,638000,48,B,CHE DES FORTES TERRES,0680,95300,95500,Pontoise,95,,,95500000AC0348,,,,,,,,,,,,,0,1,Maison,182,5,S,sols,,,1036,2.099677,49.057404
2019-423420,2019-06-20,000001,Vente,638000,48,B,CHE DES FORTES TERRES,0680,95300,95500,Pontoise,95,,,95500000AC0349,,,,,,,,,,,,,0,,,,,S,sols,,,10,2.098931,49.057548
2019-423421,2019-06-20,000001,Vente,412350,28,,BD PERE WRESINSKY,0311,95540,95394,Méry-sur-Oise,95,,,953940000A1399,,,,,,,,,,,,,0,1,Maison,84,2,T,terres,,,235,2.15943,49.060811
2019-423421,2019-06-20,000001,Vente,412350,,,LA COTE A BUISSON,B022,95540,95394,Méry-sur-Oise,95,,,953940000A2392,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,96,2.159468,49.060874
2019-423421,2019-06-20,000001,Vente,412350,,,LA COTE A BUISSON,B022,95540,95394,Méry-sur-Oise,95,,,953940000A2434,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,119,2.159383,49.060761
2019-423422,2019-06-26,000001,Vente,206000,49,,AV DES HERONS,0799,95800,95127,Cergy,95,,,95127000DW0011,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,169,2.020681,49.049545
2019-423423,2019-06-19,000001,Vente,307000,17,,RUE MAURICE FOUQUET,0160,95000,95074,Boisemont,95,,,950740000A0051,,,,,,,,,,,,,0,1,Maison,94,6,S,sols,,,121,2.006922,49.024923
2019-423424,2019-06-21,000001,Vente en l'état futur d'achèvement,167000,,,BD DE L OISE,1110,95000,95127,Cergy,95,,,95127000AW0160,,,50,,,,,,,,,,1,,,,,,,,,,2.073713,49.041491
2019-423424,2019-06-21,000001,Vente en l'état futur d'achèvement,167000,,,BD DE L OISE,1110,95000,95127,Cergy,95,,,95127000AW0160,,,132,,,,,,,,,,1,,,,,,,,,,2.073713,49.041491
2019-423425,2019-06-19,000001,Vente,228900,74,,RUE DU PAMPRE D OR,1141,95800,95127,Cergy,95,,,95127000CY0197,,,25,78,,,,,,,,,1,2,Appartement,78,4,,,,,,2.041674,49.044497
2019-423425,2019-06-19,000001,Vente,228900,74,,RUE DU PAMPRE D OR,1141,95800,95127,Cergy,95,,,95127000CY0197,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.041674,49.044497
2019-423425,2019-06-19,000001,Vente,228900,74,,RUE DU PAMPRE D OR,1141,95800,95127,Cergy,95,,,95127000CY0197,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.041674,49.044497
2019-423426,2019-06-21,000001,Vente en l'état futur d'achèvement,179990,16,,RUE DU BEL AIR,0060,95340,95487,Persan,95,,,95487000AH0055,,,158,,,,,,,,,,1,,,,,,,,,,2.289051,49.150559
2019-423426,2019-06-21,000001,Vente en l'état futur d'achèvement,179990,16,,RUE DU BEL AIR,0060,95340,95487,Persan,95,,,95487000AH0055,,,145,,,,,,,,,,1,,,,,,,,,,2.289051,49.150559
2019-423426,2019-06-21,000001,Vente en l'état futur d'achèvement,179990,16,,RUE DU BEL AIR,0060,95340,95487,Persan,95,,,95487000AH0055,,,144,,,,,,,,,,1,,,,,,,,,,2.289051,49.150559
2019-423427,2019-06-19,000001,Vente,269500,11,,RUE HENRI GUILLAUMET,0040,95450,95002,Ableiges,95,,,950020000B0816,,,,,,,,,,,,,0,1,Maison,109,5,S,sols,,,1424,1.984033,49.092699
2019-423428,2019-06-21,000001,Vente en l'état futur d'achèvement,229000,,,BD DE L OISE,1110,95000,95127,Cergy,95,,,95127000AW0160,,,77,,,,,,,,,,1,,,,,,,,,,2.073713,49.041491
2019-423428,2019-06-21,000001,Vente en l'état futur d'achèvement,229000,,,BD DE L OISE,1110,95000,95127,Cergy,95,,,95127000AW0160,,,23,,,,,,,,,,1,,,,,,,,,,2.073713,49.041491
2019-423429,2019-06-24,000001,Vente en l'état futur d'achèvement,192000,,,BD DE L OISE,1110,95000,95127,Cergy,95,,,95127000AW0160,,,109,,,,,,,,,,1,,,,,,,,,,2.073713,49.041491
2019-423429,2019-06-24,000001,Vente en l'état futur d'achèvement,192000,,,BD DE L OISE,1110,95000,95127,Cergy,95,,,95127000AW0160,,,49,,,,,,,,,,1,,,,,,,,,,2.073713,49.041491
2019-423430,2019-06-26,000001,Vente en l'état futur d'achèvement,316000,,,LA PORTE VERTE,B070,95290,95313,L'Isle-Adam,95,,,95313000AA0247,,,10,38.24,,,,,,,,,1,,,,,,,,,,2.220227,49.121474
2019-423430,2019-06-26,000001,Vente en l'état futur d'achèvement,316000,,,LA PORTE VERTE,B070,95290,95313,L'Isle-Adam,95,,,95313000AA0247,,,38,,,,,,,,,,1,,,,,,,,,,2.220227,49.121474
2019-423431,2019-06-19,000001,Vente en l'état futur d'achèvement,225803,,,LE VILLAGE,B016,95260,95436,Mours,95,,,95436000AC0055,,,10,,,,,,,,,,1,,,,,,,,,,2.270805,49.134374
2019-423431,2019-06-19,000001,Vente en l'état futur d'achèvement,225803,,,LE VILLAGE,B016,95260,95436,Mours,95,,,95436000AC0055,,,43,,,,,,,,,,1,,,,,,,,,,2.270805,49.134374
2019-423432,2019-06-14,000001,Vente,324500,17,,RUE BOURGEOISE,0040,95300,95308,Hérouville-en-Vexin,95,,,953080000C0210,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,400,2.130041,49.099153
2019-423433,2019-06-12,000001,Vente,135000,5,,CHE DE LA CARRIERE,0073,95590,95504,Presles,95,,,95504000AM0259,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,21,2.30202,49.107073
2019-423433,2019-06-12,000001,Vente,135000,5,,CHE DE LA CARRIERE,0073,95590,95504,Presles,95,,,95504000AM0263,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,591,2.301908,49.107099
2019-423434,2019-06-14,000001,Vente,445000,1,,CHE DU TROU POULET,0360,95480,95488,Pierrelaye,95,,,95488000AI0454,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,10,0,S,sols,,,600,2.148248,49.018742
2019-423434,2019-06-14,000001,Vente,445000,1,,CHE DU TROU POULET,0360,95480,95488,Pierrelaye,95,,,95488000AI0454,,,,,,,,,,,,,0,1,Maison,150,5,S,sols,,,600,2.148248,49.018742
2019-423435,2019-06-19,000001,Vente,185000,25,,BD DE L'EVASION,0462,95800,95127,Cergy,95,,,95127000EI0152,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.008829,49.048167
2019-423435,2019-06-19,000001,Vente,185000,25,,BD DE L'EVASION,0462,95800,95127,Cergy,95,,,95127000EI0152,,,119,62.65,,,,,,,,,1,2,Appartement,62,3,,,,,,2.008829,49.048167
2019-423436,2019-06-27,000001,Vente,236000,12,,RUE IRENE ET FREDERIC J CURIE,0319,95340,95487,Persan,95,,,95487000AA0157,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,224,2.271513,49.154839
2019-423437,2019-06-20,000001,Vente,209000,27,B,AV JEAN JAURES,0340,95340,95487,Persan,95,,,95487000AI0170,,,,,,,,,,,,,0,1,Maison,78,6,S,sols,,,77,2.282405,49.147748
2019-423438,2019-06-18,000001,Vente,305000,17,,IMP DES ROSIERS,0460,95610,95218,Éragny,95,,,95218000AD0184,,,,,,,,,,,,,0,1,Maison,112,5,S,sols,,,724,2.098138,49.033536
2019-423438,2019-06-18,000001,Vente,305000,,,LE CHEMIN DE SAINT OUEN NO,B015,95610,95218,Éragny,95,,,95218000AD0185,,,,,,,,,,,,,0,,,,,S,sols,,,95,2.098569,49.033499
2019-423438,2019-06-18,000001,Vente,305000,,,LE CHEMIN DE SAINT OUEN NO,B015,95610,95218,Éragny,95,,,95218000AD0186,,,,,,,,,,,,,0,,,,,S,sols,,,19,2.098772,49.033426
2019-423439,2019-06-19,000001,Vente,103000,28,,RUE DE ROUEN,1660,95300,95500,Pontoise,95,,,95500000BE0494,,,7,20.91,,,,,,,,,1,2,Appartement,38,1,,,,,,2.090043,49.049843
2019-423440,2019-06-18,000001,Vente,183000,18,,AV DE LA POSTE,1454,95000,95127,Cergy,95,,,95127000AX0090,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.084631,49.037688
2019-423440,2019-06-18,000001,Vente,183000,18,,AV DE LA POSTE,1454,95000,95127,Cergy,95,,,95127000AX0090,,,178,57.5,,,,,,,,,1,2,Appartement,57,3,,,,,,2.084631,49.037688
2019-423441,2019-06-19,000001,Vente,145000,50,,BD D ECANCOURT,0279,95280,95323,Jouy-le-Moutier,95,,,95323000CK0720,,,68,46.59,,,,,,,,,1,2,Appartement,48,2,,,,,,2.042776,49.010236
2019-423442,2019-06-18,000001,Vente,173000,23,,RUE DES GRANDS BOULEAUX,0322,95800,95183,Courdimanche,95,,,95183000HK0116,,,5,63.29,,,,,,,,,1,2,Appartement,62,3,,,,,,2.000753,49.046649
2019-423442,2019-06-18,000001,Vente,173000,6,,RUE DU MARTIN PECHEUR,0194,95800,95183,Courdimanche,95,,,95183000HK0116,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.000753,49.046649
2019-423443,2019-06-28,000001,Vente,364000,8,,RUE DES REMISES,0380,95540,95394,Méry-sur-Oise,95,,,953940000B1391,,,,,,,,,,,,,0,1,Maison,128,6,S,sols,,,506,2.182257,49.065753
2019-423444,2019-06-17,000001,Vente,2604510.2,,,QUAI DU PORT,1521,95300,95500,Pontoise,95,,,95500000AL0343,,3,,,,,,,,,,,0,,,,,,,,,,2.094411,49.047772
2019-423445,2019-06-21,000001,Vente,247805,12,,RUE VICTOR HUGO,0205,95180,95388,Menucourt,95,,,95388000AB0018,,,2,79.55,,,,,,,,,1,1,Maison,78,4,,,,,,1.981688,49.029394
2019-423446,2019-06-21,000001,Vente,246000,49,,RUE DES ROUGES GORGES,0644,95490,95637,Vauréal,95,,,95637000DO0308,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,121,2.027956,49.020048
2019-423447,2019-06-27,000001,Vente,132000,6,,AV GAL GABRIEL DELARUE,0750,95300,95500,Pontoise,95,,,95500000AL0038,,,27,51.94,,,,,,,,,1,2,Appartement,51,2,,,,,,2.097175,49.045008
2019-423448,2019-06-18,000001,Vente,320500,6,,RUE JEAN BAPTISTE CARTRY,0540,95640,95370,Marines,95,,,95370000AD0012,,,,,,,,,,,,,0,1,Maison,70,5,S,sols,,,217,1.978892,49.145709
2019-423449,2019-06-18,000001,Vente,214000,20,,RUE DES TROIS CEDRES,1798,95000,95127,Cergy,95,,,95127000AV0203,,,109,97.22,,,,,,,,,1,2,Appartement,97,5,,,,,,2.066605,49.037524
2019-423450,2019-06-24,000001,Vente,555000,,,LAPRAIRIE,B017,95490,95637,Vauréal,95,,,95637000AE0067,,,,,,,,,,,,,0,,,,,VE,vergers,,,173,2.038599,49.025862
2019-423450,2019-06-24,000001,Vente,555000,,,LAPRAIRIE,B017,95490,95637,Vauréal,95,,,95637000AE0071,,,,,,,,,,,,,0,,,,,VE,vergers,,,280,2.038331,49.026018
2019-423450,2019-06-24,000001,Vente,555000,,,LAPRAIRIE,B017,95490,95637,Vauréal,95,,,95637000AE0073,,,,,,,,,,,,,0,,,,,VE,vergers,,,122,2.038543,49.026148
2019-423450,2019-06-24,000001,Vente,555000,,,LAPRAIRIE,B017,95490,95637,Vauréal,95,,,95637000AE0338,,,,,,,,,,,,,0,,,,,VE,vergers,,,388,2.038361,49.02613
2019-423450,2019-06-24,000001,Vente,555000,137,,RUE NATIONALE,0460,95490,95637,Vauréal,95,,,95637000AE0419,,,,,,,,,,,,,0,1,Maison,120,5,AG,terrains d'agrément,,,1800,2.03815,49.025802
2019-423450,2019-06-24,000001,Vente,555000,137,,RUE NATIONALE,0460,95490,95637,Vauréal,95,,,95637000AE0419,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,415,2.03815,49.025802
2019-423451,2019-06-24,000001,Vente,215000,5,,RTE DE MENANDON,1170,95300,95500,Pontoise,95,,,95500000BH0269,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,94,2.083603,49.048004
2019-423452,2019-06-28,000001,Vente,152000,7,,RUE DE LA JUSTICE ORANGE,0871,95000,95127,Cergy,95,,,95127000AT0336,,,275,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.057503,49.044977
2019-423452,2019-06-28,000001,Vente,152000,7,,RUE DE LA JUSTICE ORANGE,0871,95000,95127,Cergy,95,,,95127000AT0336,,,75,66.61,,,,,,,,,1,2,Appartement,65,3,,,,,,2.057503,49.044977
2019-423453,2019-06-20,000001,Vente,115000,2,,RUE RAYMOND BERRIVIN,0280,95800,95183,Courdimanche,95,,,95183000HT0139,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.999191,49.035876
2019-423453,2019-06-20,000001,Vente,115000,2,B,RUE RAYMOND BERRIVIN,0280,95800,95183,Courdimanche,95,,,95183000HT0139,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.999191,49.035876
2019-423453,2019-06-20,000001,Vente,115000,2,,RUE RAYMOND BERRIVIN,0280,95800,95183,Courdimanche,95,,,95183000HT0139,,,1,31.09,,,,,,,,,1,2,Appartement,29,2,,,,,,1.999191,49.035876
2019-423454,2019-06-26,000001,Vente,199000,44,,RUE DE L ABBAYE,0008,95000,95127,Cergy,95,,,95127000AZ0205,,,,,,,,,,,,,0,1,Maison,78,5,S,sols,,,125,2.070473,49.031472
2019-423455,2019-06-28,000001,Vente,158500,16,,RUE ERIC DE MARTIMPREY,0620,95300,95500,Pontoise,95,,,95500000BH0138,,,314,41.71,950,,,,,,,,2,2,Appartement,42,2,,,,,,2.090608,49.046585
2019-423455,2019-06-28,000001,Vente,158500,16,,RUE ERIC DE MARTIMPREY,0620,95300,95500,Pontoise,95,,,95500000BH0138,,,906,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.090608,49.046585
2019-423456,2019-06-27,000001,Vente en l'état futur d'achèvement,198000,,,,,,95572,Saint-Ouen-l'Aumône,95,,,95572000ZB0198,,,52,,,,,,,,,,1,,,,,,,,,,2.130531,49.033058
2019-423456,2019-06-27,000001,Vente en l'état futur d'achèvement,198000,,,,,,95572,Saint-Ouen-l'Aumône,95,,,95572000ZB0198,,,9,,,,,,,,,,1,,,,,,,,,,2.130531,49.033058
2019-423456,2019-06-27,000001,Vente en l'état futur d'achèvement,198000,,,,,,95572,Saint-Ouen-l'Aumône,95,,,95572000ZB0198,,,51,,,,,,,,,,1,,,,,,,,,,2.130531,49.033058
2019-423457,2019-06-14,000001,Vente en l'état futur d'achèvement,230000,8,,ALL DU CHATEAU VIEUX ST MARTIN,0315,95300,95500,Pontoise,95,,,95500000AM0049,,,576,,,,,,,,,,1,,,,,,,,,,2.095954,49.044156
2019-423457,2019-06-14,000001,Vente en l'état futur d'achèvement,230000,8,,ALL DU CHATEAU VIEUX ST MARTIN,0315,95300,95500,Pontoise,95,,,95500000AM0049,,,305,,,,,,,,,,1,,,,,,,,,,2.095954,49.044156
2019-423458,2019-06-13,000001,Vente en l'état futur d'achèvement,223500,,,CHE DES CLOS BILLES,0267,95800,95127,Cergy,95,,,95127000EO0164,,,2,64.5,,,,,,,,,1,,,,,,,,,,2.025618,49.043401
2019-423458,2019-06-13,000001,Vente en l'état futur d'achèvement,223500,,,CHE DES CLOS BILLES,0267,95800,95127,Cergy,95,,,95127000EO0164,,,311,,,,,,,,,,1,,,,,,,,,,2.025618,49.043401
2019-423459,2019-06-15,000001,Vente,164000,37,,GR GRANDE RUE,0360,95510,95651,Vétheuil,95,,,956510000D0477,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,186,1.703819,49.063922
2019-423460,2019-06-21,000001,Vente,125000,11,,RUE DE ROUEN,0300,95420,95355,Magny-en-Vexin,95,,,95355000AL0434,,,,,,,,,,,,,0,1,Maison,30,3,S,sols,,,121,1.784235,49.155944
2019-423461,2019-06-27,000001,Vente,320000,8,,RUE DES BORIES,0062,95800,95127,Cergy,95,,,95127000EC0184,,,,,,,,,,,,,0,1,Maison,111,5,S,sols,,,354,2.023311,49.04463
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,215,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,217,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,211,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,212,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,213,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,2,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,222,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,4,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,216,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,2,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,2,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,220,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423462,2019-06-14,000001,Vente,57000,2,,RUE GAMBETTA,0250,95340,95487,Persan,95,,,95487000AN0207,,,218,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270907,49.146447
2019-423463,2019-06-25,000001,Vente,200000,16,,BD D'ERKRATH,0402,95800,95127,Cergy,95,,,95127000EL0190,,,9,59.66,,,,,,,,,1,2,Appartement,59,3,,,,,,2.008327,49.049038
2019-423463,2019-06-25,000001,Vente,200000,16,,BD D'ERKRATH,0402,95800,95127,Cergy,95,,,95127000EL0190,,,316,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.008327,49.049038
2019-423464,2019-06-27,000001,Vente,146000,28,,AV JULES VALLES,0325,95490,95637,Vauréal,95,,,95637000ES0267,,,11,,,,,,,,,,1,2,Appartement,52,2,,,,,,2.018155,49.032772
2019-423464,2019-06-27,000001,Vente,146000,9001,,AV JULES VALLES,0325,95490,95637,Vauréal,95,,,95637000ES0267,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.018155,49.032772
2019-423465,2019-06-27,000001,Vente,279000,8,,RUE DE LA BELLE SAISON,0022,95490,95637,Vauréal,95,,,95637000DM0106,,,,,,,,,,,,,0,1,Maison,82,4,T,terres,,,253,2.021062,49.021272
2019-423466,2019-06-27,000001,Vente,354100,,,LE VILLAGE,B025,95180,95388,Menucourt,95,,,95388000AK0117,,,,,,,,,,,,,0,,,,,S,sols,,,35,1.986423,49.023242
2019-423466,2019-06-27,000001,Vente,354100,30,B,AV DU PDT CHARLES DE GAULLE,0059,95180,95388,Menucourt,95,,,95388000AK0118,,,,,,,,,,,,,0,1,Maison,81,5,S,sols,,,151,1.986463,49.023303
